,image_id,trait_type,value
19735,6309,accessory,Horned Rim Glasses
19736,6309,accessory,Hot Lipstick
19737,6309,accessory,Red Mohawk
19738,631,type,Female
19739,631,accessory,Cigarette
19740,631,accessory,Big Shades
19741,631,accessory,Headband
19742,6310,type,Male
19743,6310,accessory,Horned Rim Glasses
19744,6310,accessory,Stringy Hair
19745,6310,accessory,Pipe
19746,6311,type,Male
19747,6311,accessory,Vampire Hair
19748,6311,accessory,Small Shades
19749,6312,type,Male
19750,6312,accessory,Mohawk Thin
19751,6312,accessory,Pipe
19752,6313,type,Male
19753,6313,accessory,Shadow Beard
19754,6313,accessory,Mohawk
19755,6313,accessory,Classic Shades
19756,6313,accessory,Cigarette
19757,6313,accessory,4 attributes
19758,6314,type,Male
19759,6314,accessory,Peak Spike
19760,6314,accessory,Shadow Beard
19761,6314,accessory,Small Shades
19762,6315,type,Male
19763,6315,accessory,Muttonchops
19764,6315,accessory,VR
19765,6315,accessory,Police Cap
19766,6315,accessory,3 attributes
19767,6316,type,Male
19768,6316,accessory,Shadow Beard
19769,6316,accessory,Messy Hair
19770,6316,accessory,3D Glasses
19771,6316,accessory,3 attributes
19772,6317,type,Male
19773,6317,accessory,Stringy Hair
19774,6317,accessory,Earring
19775,6317,accessory,3D Glasses
19776,6319,type,Male
19777,6319,accessory,Big Beard
19778,6319,accessory,Big Shades
19779,632,type,Male
19780,632,accessory,Peak Spike
19781,632,accessory,Clown Eyes Blue
19782,6320,type,Female
19783,6320,accessory,Messy Hair
19784,6320,accessory,Silver Chain
19785,6320,accessory,3D Glasses
19786,6321,accessory,Clown Eyes Green
19787,6321,type,Female
19788,6321,accessory,Purple Lipstick
19789,6321,accessory,Cigarette
19790,6321,accessory,Frumpy Hair
19791,6322,type,Male
19792,6322,accessory,Vampire Hair
19793,6322,accessory,Mole
19794,6323,type,Female
19795,6323,accessory,Regular Shades
19796,6323,accessory,Mohawk Thin
19797,6324,accessory,Clown Eyes Green
19798,6324,type,Female
19799,6324,accessory,Frumpy Hair
19800,6324,accessory,2 attributes
19801,6325,type,Male
19802,6325,accessory,Mole
19803,6325,accessory,Earring
19804,6325,accessory,Knitted Cap
19805,6326,type,Female
19806,6326,accessory,Black Lipstick
19807,6326,accessory,Clown Hair Green
19808,6327,type,Male
19809,6327,accessory,Shadow Beard
19810,6327,accessory,Regular Shades
19811,6327,accessory,Do-rag
19812,6327,accessory,3 attributes
19813,6328,type,Male
19814,6328,accessory,Mohawk
19815,6328,accessory,Silver Chain
19816,633,type,Male
19817,633,accessory,Cap
19818,633,accessory,Earring
19819,633,accessory,Regular Shades
19820,633,accessory,Spots
19821,633,accessory,4 attributes
19822,6330,type,Male
19823,6330,accessory,Cap
19824,6330,accessory,Regular Shades
19825,6330,accessory,Goat
19826,6331,type,Female
19827,6331,accessory,Mohawk Thin
19828,6331,accessory,Purple Eye Shadow
19829,6331,accessory,2 attributes
19830,6333,type,Male
19831,6333,accessory,Cap
19832,6333,accessory,Cigarette
19833,6333,accessory,Big Shades
19834,6333,accessory,Normal Beard
19835,6334,type,Male
19836,6334,accessory,Shadow Beard
19837,6334,accessory,Gold Chain
19838,6334,accessory,Do-rag
19839,6334,accessory,Small Shades
19840,6334,accessory,4 attributes
19841,6335,type,Male
19842,6335,accessory,Muttonchops
19843,6335,accessory,Earring
19844,6335,accessory,Mohawk Thin
19845,6335,accessory,3 attributes
19846,6337,type,Male
19847,6337,accessory,Big Shades
19848,6337,accessory,Mohawk Dark
19849,6338,type,Female
19850,6338,accessory,Blue Eye Shadow
19851,6338,accessory,Wild Blonde
19852,6338,accessory,2 attributes
19853,6339,type,Male
19854,6339,accessory,Horned Rim Glasses
19855,634,type,Male
19856,634,accessory,Frumpy Hair
19857,634,accessory,Big Shades
19858,6340,type,Female
19859,6340,accessory,Mole
19860,6340,accessory,Earring
19861,6340,accessory,Dark Hair
19862,6340,accessory,Hot Lipstick
19863,6340,accessory,4 attributes
19864,6341,type,Female
19865,6341,accessory,Mole
19866,6341,accessory,Clown Eyes Blue
19867,6341,accessory,2 attributes
19868,6342,type,Male
19869,6342,accessory,Earring
19870,6342,accessory,Small Shades
19871,6342,accessory,Cowboy Hat
19872,6342,accessory,3 attributes
19873,6343,type,Female
19874,6343,accessory,Green Eye Shadow
19875,6343,accessory,Purple Lipstick
19876,6343,accessory,Wild Hair
19877,6344,type,Male
19878,6344,accessory,Shadow Beard
19879,6344,accessory,Nerd Glasses
19880,6344,accessory,Cigarette
19881,6344,accessory,Purple Hair
19882,6344,accessory,4 attributes
19883,6345,type,Female
19884,6345,accessory,Black Lipstick
19885,6345,accessory,Wild White Hair
19886,6345,accessory,Welding Goggles
19887,6345,accessory,3 attributes
19888,6346,type,Male
19889,6346,accessory,Knitted Cap
19890,6346,accessory,Eye Mask
19891,6346,accessory,2 attributes
19892,6349,type,Male
19893,6349,accessory,Shadow Beard
19894,6349,accessory,Earring
19895,6349,accessory,Headband
19896,6349,accessory,Vape
19897,635,accessory,Regular Shades
19898,635,accessory,Bandana
19899,635,type,Alien
19900,635,accessory,2 attributes
19901,6350,type,Female
19902,6350,accessory,Nerd Glasses
19903,6350,accessory,Earring
19904,6350,accessory,Hot Lipstick
19905,6350,accessory,Straight Hair Blonde
19906,6351,type,Male
19907,6351,accessory,Fedora
19908,6351,accessory,Front Beard
19909,6351,accessory,Silver Chain
19910,6352,type,Female
19911,6352,accessory,Hot Lipstick
19912,6352,accessory,Clown Eyes Blue
19913,6352,accessory,Wild White Hair
19914,6352,accessory,3 attributes
19915,6353,type,Male
19916,6353,accessory,Cigarette
19917,6353,accessory,Earring
19918,6353,accessory,Shaved Head
19919,6353,accessory,Big Shades
19920,6353,accessory,4 attributes
19921,6354,type,Male
19922,6354,accessory,Earring
19923,6354,accessory,Shaved Head
19924,6354,accessory,Frown
19925,6355,type,Male
19926,6355,accessory,Wild Hair
19927,6355,accessory,Mustache
19928,6355,accessory,Small Shades
19929,6356,type,Male
19930,6356,accessory,Big Shades
19931,6357,type,Female
19932,6357,accessory,Blonde Short
19933,6357,accessory,Purple Lipstick
19934,6357,accessory,Earring
19935,6357,accessory,3 attributes
19936,6359,type,Male
19937,6359,accessory,Peak Spike
19938,6359,accessory,Chinstrap
19939,6359,accessory,Spots
19940,636,type,Male
19941,636,accessory,Mohawk
19942,636,accessory,Classic Shades
19943,636,accessory,Chinstrap
19944,636,accessory,3 attributes
19945,6360,type,Male
19946,6360,accessory,Earring
19947,6360,accessory,Regular Shades
19948,6360,accessory,Mustache
19949,6360,accessory,Cowboy Hat
19950,6360,accessory,4 attributes
19951,6361,type,Male
19952,6361,accessory,Shadow Beard
19953,6361,accessory,Frumpy Hair
19954,6361,accessory,Small Shades
19955,6362,type,Male
19956,6362,accessory,Mohawk Thin
19957,6362,accessory,Eye Mask
19958,6362,accessory,Normal Beard
19959,6362,accessory,3 attributes
19960,6364,type,Male
19961,6364,accessory,Earring
19962,6364,accessory,Mohawk Thin
19963,6364,accessory,Normal Beard Black
19964,6365,accessory,Clown Eyes Green
19965,6365,type,Female
19966,6365,accessory,Purple Lipstick
19967,6365,accessory,Straight Hair
19968,6365,accessory,Clown Nose
19969,6366,type,Male
19970,6366,accessory,Bandana
19971,6366,accessory,Mustache
19972,6367,type,Male
19973,6367,accessory,Muttonchops
19974,6367,accessory,Cigarette
19975,6367,accessory,VR
19976,6367,accessory,Earring
19977,6367,accessory,Shaved Head
19978,6367,accessory,5 attributes
19979,6368,type,Female
19980,6368,accessory,Purple Lipstick
19981,6368,accessory,Silver Chain
19982,6368,accessory,Straight Hair
19983,6369,type,Female
19984,6369,accessory,Mole
19985,6369,accessory,Purple Lipstick
19986,6369,accessory,Half Shaved
19987,6369,accessory,Pipe
19988,637,type,Female
19989,637,accessory,Black Lipstick
19990,637,accessory,Straight Hair Dark
19991,637,accessory,2 attributes
19992,6370,type,Female
19993,6370,accessory,Earring
19994,6370,accessory,Purple Eye Shadow
19995,6370,accessory,Straight Hair Blonde
19996,6371,type,Female
19997,6371,accessory,Mohawk Thin
19998,6371,accessory,Purple Eye Shadow
19999,6372,type,Male
20000,6372,accessory,Peak Spike
20001,6372,accessory,Nerd Glasses
20002,6372,accessory,Mole
20003,6372,accessory,Goat
20004,6374,type,Male
20005,6374,accessory,Shadow Beard
20006,6374,accessory,Cigarette
20007,6374,accessory,Small Shades
20008,6374,accessory,Cap Forward
20009,6376,type,Female
20010,6376,accessory,Purple Lipstick
20011,6376,accessory,Stringy Hair
20012,6376,accessory,Eye Mask
20013,6376,accessory,Pipe
20014,6377,type,Female
20015,6377,accessory,Regular Shades
20016,6377,accessory,Hot Lipstick
20017,6377,accessory,Wild Blonde
20018,6378,type,Female
20019,6378,accessory,Messy Hair
20020,6378,accessory,Eye Mask
20021,6379,type,Female
20022,6379,accessory,Black Lipstick
20023,6379,accessory,Earring
20024,6379,accessory,Mohawk Thin
20025,6379,accessory,3 attributes
20026,6380,type,Male
20027,6380,accessory,Nerd Glasses
20028,6380,accessory,Earring
20029,6380,accessory,Do-rag
20030,6380,accessory,Front Beard Dark
20031,6381,type,Female
20032,6381,accessory,Regular Shades
20033,6381,accessory,Straight Hair Blonde
20034,6382,type,Male
20035,6382,accessory,Luxurious Beard
20036,6382,accessory,Police Cap
20037,6382,accessory,2 attributes
20038,6383,type,Female
20039,6383,accessory,Mole
20040,6383,accessory,Black Lipstick
20041,6383,accessory,Stringy Hair
20042,6384,type,Male
20043,6384,accessory,Earring
20044,6384,accessory,Mohawk Thin
20045,6384,accessory,Handlebars
20046,6385,type,Male
20047,6385,accessory,Cap
20048,6385,accessory,Cigarette
20049,6385,accessory,Silver Chain
20050,6385,accessory,Mustache
20051,6385,accessory,4 attributes
20052,6386,type,Female
20053,6386,accessory,Mohawk Thin
20054,6386,accessory,Pipe
20055,6387,type,Male
20056,6387,accessory,Earring
20057,6387,accessory,Frumpy Hair
20058,6387,accessory,Handlebars
20059,6388,type,Female
20060,6388,accessory,Green Eye Shadow
20061,6388,accessory,Earring
20062,6388,accessory,Bandana
20063,6389,type,Female
20064,6389,accessory,Nerd Glasses
20065,6389,accessory,Purple Lipstick
20066,6389,accessory,Dark Hair
20067,6390,type,Female
20068,6390,accessory,Purple Lipstick
20069,6390,accessory,Blue Eye Shadow
20070,6390,accessory,Mohawk Dark
20071,6390,accessory,3 attributes
20072,6391,type,Male
20073,6391,accessory,Chinstrap
20074,6391,accessory,Frumpy Hair
20075,6391,accessory,Big Shades
20076,6394,type,Female
20077,6394,accessory,Mole
20078,6394,accessory,Wild Hair
20079,6394,accessory,Purple Eye Shadow
20080,6395,type,Male
20081,6395,accessory,Mohawk
20082,6395,accessory,Cigarette
20083,6395,accessory,Goat
20084,6396,type,Male
20085,6396,accessory,Mole
20086,6396,accessory,Classic Shades
20087,6396,accessory,Knitted Cap
20088,6396,accessory,Normal Beard
20089,6396,accessory,4 attributes
20090,6397,type,Male
20091,6397,accessory,Cap
20092,6397,accessory,Earring
20093,6397,accessory,Front Beard
20094,6398,type,Male
20095,6398,accessory,Peak Spike
20096,6398,accessory,Horned Rim Glasses
20097,6398,accessory,Earring
20098,6398,accessory,3 attributes
20099,6399,type,Male
20100,6399,accessory,Shadow Beard
20101,6399,accessory,Cigarette
20102,6399,accessory,Big Shades
20103,6399,accessory,Knitted Cap
20104,6399,accessory,4 attributes
20105,64,type,Female
20106,64,accessory,Purple Lipstick
20107,64,accessory,Straight Hair Blonde
20108,640,type,Male
20109,640,accessory,Knitted Cap
20110,640,accessory,Pipe
20111,6400,type,Male
20112,6400,accessory,Hoodie
20113,6400,accessory,Pipe
20114,6401,type,Female
20115,6401,accessory,Messy Hair
20116,6401,accessory,Black Lipstick
20117,6401,accessory,Blue Eye Shadow
20118,6401,accessory,3 attributes
20119,6403,type,Male
20120,6403,accessory,Cigarette
20121,6403,accessory,Cap Forward
20122,6405,type,Female
20123,6405,accessory,Earring
20124,6405,accessory,Silver Chain
20125,6405,accessory,Mohawk Dark
20126,6406,type,Male
20127,6406,accessory,Shaved Head
20128,6406,accessory,Luxurious Beard
20129,6406,accessory,2 attributes
20130,6407,type,Male
20131,6407,accessory,Muttonchops
20132,6407,accessory,Knitted Cap
20133,6407,accessory,3D Glasses
20134,6407,accessory,3 attributes
20135,6408,type,Male
20136,6408,accessory,Cigarette
20137,6408,accessory,Big Shades
20138,6408,accessory,Clown Nose
20139,6408,accessory,Crazy Hair
20140,6409,type,Male
20141,6409,accessory,Horned Rim Glasses
20142,6409,accessory,Front Beard
20143,6409,accessory,Mohawk Dark
20144,641,type,Female
20145,641,accessory,0 attributes
20146,6410,type,Male
20147,6410,accessory,Stringy Hair
20148,6410,accessory,Buck Teeth
20149,6411,type,Male
20150,6411,accessory,Earring
20151,6411,accessory,Clown Eyes Blue
20152,6411,accessory,Crazy Hair
20153,6412,type,Male
20154,6412,accessory,Classic Shades
20155,6412,accessory,Earring
20156,6412,accessory,Cap Forward
20157,6412,accessory,3 attributes
20158,6413,type,Male
20159,6413,accessory,Shadow Beard
20160,6413,accessory,Buck Teeth
20161,6414,type,Male
20162,6414,accessory,Mohawk
20163,6414,accessory,3D Glasses
20164,6414,accessory,Normal Beard
20165,6415,type,Female
20166,6415,accessory,Black Lipstick
20167,6415,accessory,VR
20168,6415,accessory,Frumpy Hair
20169,6416,accessory,Clown Eyes Green
20170,6416,type,Female
20171,6416,accessory,Black Lipstick
20172,6416,accessory,Earring
20173,6416,accessory,Wild Hair
20174,6416,accessory,4 attributes
20175,6418,accessory,Clown Eyes Green
20176,6418,type,Female
20177,6418,accessory,Pigtails
20178,6418,accessory,2 attributes
20179,6419,type,Male
20180,6419,accessory,Classic Shades
20181,6419,accessory,Earring
20182,6419,accessory,Top Hat
20183,6421,type,Male
20184,6421,accessory,Shadow Beard
20185,6421,accessory,Mohawk
20186,6421,accessory,Clown Eyes Blue
20187,6424,type,Male
20188,6424,accessory,Messy Hair
20189,6424,accessory,Chinstrap
20190,6425,type,Female
20191,6425,accessory,Black Lipstick
20192,6425,accessory,Straight Hair
20193,6425,accessory,Eye Mask
20194,6426,type,Male
20195,6426,accessory,Hoodie
20196,6426,accessory,Front Beard
20197,6426,accessory,Small Shades
20198,6427,type,Male
20199,6427,accessory,Stringy Hair
20200,6427,accessory,Frown
20201,6427,accessory,Goat
20202,6428,type,Male
20203,6428,accessory,Wild Hair
20204,6428,accessory,Luxurious Beard
20205,6429,type,Male
20206,6429,accessory,Mohawk
20207,6429,accessory,Mustache
20208,643,type,Male
20209,643,accessory,Mohawk
20210,643,accessory,Smile
20211,643,accessory,Mustache
20212,6431,type,Male
20213,6431,accessory,Shaved Head
20214,6431,accessory,Regular Shades
20215,6431,accessory,Normal Beard
20216,6431,accessory,3 attributes
20217,6432,type,Female
20218,6432,accessory,Stringy Hair
20219,6432,accessory,Choker
20220,6432,accessory,2 attributes
20221,6433,type,Male
20222,6433,accessory,Earring
20223,6433,accessory,Bandana
20224,6433,accessory,Normal Beard
20225,6434,type,Female
20226,6434,accessory,Mole
20227,6434,accessory,Purple Lipstick
20228,6434,accessory,Mohawk Thin
20229,6435,type,Male
20230,6435,accessory,Classic Shades
20231,6435,accessory,Fedora
20232,6435,accessory,Front Beard
20233,6436,type,Female
20234,6436,accessory,Purple Lipstick
20235,6436,accessory,Blue Eye Shadow
20236,6436,accessory,Clown Hair Green
20237,6437,type,Male
20238,6437,accessory,Horned Rim Glasses
20239,6437,accessory,Hoodie
20240,6438,type,Male
20241,6438,accessory,Frown
20242,6438,accessory,Knitted Cap
20243,6439,type,Male
20244,6439,accessory,Clown Eyes Green
20245,6439,accessory,Mohawk Thin
20246,6439,accessory,Pipe
20247,6439,accessory,3 attributes
20248,644,type,Male
20249,644,accessory,Earring
20250,644,accessory,Mohawk Thin
20251,6440,type,Female
20252,6440,accessory,Big Shades
20253,6440,accessory,Mohawk Thin
20254,6440,accessory,2 attributes
20255,6441,type,Female
20256,6441,accessory,Hot Lipstick
20257,6441,accessory,1 attributes
20258,6442,accessory,Clown Eyes Green
20259,6442,type,Female
20260,6442,accessory,Black Lipstick
20261,6442,accessory,Earring
20262,6442,accessory,Straight Hair Blonde
20263,6443,type,Male
20264,6443,accessory,Horned Rim Glasses
20265,6443,accessory,Clown Hair Green
20266,6444,type,Male
20267,6444,accessory,Peak Spike
20268,6444,accessory,Mole
20269,6444,accessory,Earring
20270,6444,accessory,Normal Beard Black
20271,6444,accessory,4 attributes
20272,6446,type,Male
20273,6446,accessory,Classic Shades
20274,6446,accessory,Wild Hair
20275,6446,accessory,Luxurious Beard
20276,6447,type,Male
20277,6447,accessory,Do-rag
20278,6447,accessory,Smile
20279,6447,accessory,2 attributes
20280,6448,type,Female
20281,6448,accessory,Eye Patch
20282,6448,accessory,Knitted Cap
20283,6448,accessory,2 attributes
20284,6449,type,Male
20285,6449,accessory,Shaved Head
20286,6449,accessory,Front Beard Dark
20287,645,type,Male
20288,645,accessory,Cap
20289,645,accessory,Horned Rim Glasses
20290,645,accessory,Earring
20291,645,accessory,Goat
20292,6451,type,Female
20293,6451,accessory,Purple Lipstick
20294,6451,accessory,Earring
20295,6451,accessory,Straight Hair Dark
20296,6451,accessory,Medical Mask
20297,6452,type,Male
20298,6452,accessory,Earring
20299,6452,accessory,Mohawk Thin
20300,6452,accessory,Eye Mask
20301,6452,accessory,3 attributes
20302,6453,type,Male
20303,6453,accessory,VR
20304,6453,accessory,Bandana
20305,6453,accessory,Front Beard
20306,6455,type,Male
20307,6455,accessory,Mohawk Dark
20308,6455,accessory,Medical Mask
20309,6457,type,Male
20310,6457,accessory,Stringy Hair
20311,6457,accessory,Front Beard Dark
20312,6457,accessory,Small Shades
20313,6458,type,Female
20314,6458,accessory,VR
20315,6459,type,Male
20316,6459,accessory,VR
20317,6459,accessory,Normal Beard Black
20318,6459,accessory,Top Hat
20319,646,type,Female
20320,646,accessory,Green Eye Shadow
20321,646,accessory,Earring
20322,646,accessory,Hot Lipstick
20323,646,accessory,Mohawk Dark
20324,6460,type,Female
20325,6460,accessory,Nerd Glasses
20326,6460,accessory,Mohawk
20327,6460,accessory,2 attributes
20328,6462,type,Female
20329,6462,accessory,Straight Hair
20330,6462,accessory,Pipe
20331,6463,type,Male
20332,6463,accessory,Cap
20333,6463,accessory,Nerd Glasses
20334,6463,accessory,Smile
