image_id,Background,Clothes,Earring,Eyes,Fur,Hat,Mouth
5859,Yellow,,,Coins,Cream,Commie Hat,Dumbfounded
5860,New Punk Blue,,,Bloodshot,Dark Brown,Spinner Hat,Bored Cigarette
5861,Army Green,Smoking Jacket,Silver Stud,Closed,Death Bot,Fez,Bored Cigarette
5862,Purple,Black Holes T,,Bloodshot,Blue,Laurel Wreath,Bored
5863,New Punk Blue,Guayabera,Silver Hoop,Sunglasses,Brown,Sea Captain's Hat,Grin
5864,New Punk Blue,Biker Vest,,3d,Gray,Party Hat 1,Bored Unshaven
5865,Purple,Black Holes T,,Zombie,Noise,Halo,Bored
5866,Yellow,Prom Dress,Silver Hoop,Bored,Cream,Seaman's Hat,Bored
5867,Army Green,Biker Vest,Diamond Stud,Bored,Black,Fez,Bored
5868,Yellow,Tanktop,,Sad,Golden Brown,Prussian Helmet,Phoneme Vuh
5869,Blue,Prison Jumpsuit,,Angry,Gray,Girl's Hair Pink,Bored Dagger
5870,Aquamarine,Space Suit,,Angry,Noise,Prussian Helmet,Phoneme Vuh
5871,Gray,Prison Jumpsuit,,Bored,Cream,Commie Hat,Bored Cigarette
5872,Gray,Navy Striped Tee,,Sleepy,Noise,King's Crown,Small Grin
5873,Purple,Vietnam Jacket,,Wide Eyed,Black,Cowboy Hat,Bored Bubblegum
5874,New Punk Blue,Guayabera,,Hypnotized,Brown,,Bored Pipe
5875,Gray,Navy Striped Tee,,Wide Eyed,Tan,Commie Hat,Bored
5876,Aquamarine,Lumberjack Shirt,,Sad,Noise,Stuntman Helmet,Bored Pipe
5877,Aquamarine,Sleeveless Logo T,Silver Hoop,Wide Eyed,Pink,Bowler,Bored
5878,Purple,,Gold Stud,Zombie,Red,Beanie,Grin
5879,Gray,Navy Striped Tee,Gold Hoop,Angry,Gray,Commie Hat,Jovial
5880,Purple,Stunt Jacket,,Heart,Tan,Baby's Bonnet,Jovial
5881,New Punk Blue,Tie Dye,,Sunglasses,Cream,Sea Captain's Hat,Bored Pipe
5882,Yellow,Cowboy Shirt,,Bloodshot,Golden Brown,,Bored Cigarette
5883,Purple,Hawaiian,Silver Stud,Coins,Golden Brown,Faux Hawk,Phoneme Oh
5884,Blue,Sleeveless T,,Sleepy,Brown,Vietnam Era Helmet,Bored Cigarette
5885,Yellow,Bayc T Black,,Hypnotized,Black,Laurel Wreath,Small Grin
5886,Blue,Cowboy Shirt,,Sleepy,Brown,Bayc Hat Black,Bored
5887,Orange,,,Bored,Golden Brown,Girl's Hair Short,Grin
5888,Aquamarine,Black Holes T,,Sad,Dark Brown,,Phoneme Vuh
5889,Orange,Sailor Shirt,Silver Stud,Angry,Golden Brown,Cowboy Hat,Bored
5890,Gray,Tie Dye,,Angry,Blue,Police Motorcycle Helmet,Bored
5891,Blue,,,Bloodshot,Black,Sushi Chef Headband,Bored Unshaven
5892,Purple,,,Bored,Tan,,Phoneme  ooo
5893,Gray,,,Eyepatch,Dark Brown,Sea Captain's Hat,Bored
5894,Aquamarine,Tuxedo Tee,,Robot,Blue,Stuntman Helmet,Bored Unshaven
5895,New Punk Blue,Navy Striped Tee,Silver Hoop,Sad,Trippy,Party Hat 2,Bored
5896,Army Green,Bone Tee,,Crazy,Dark Brown,,Bored Unshaven Cigarette
5897,Army Green,Smoking Jacket,,Bored,Cheetah,,Bored
5898,Yellow,,,Bored,Black,,Bored Cigarette
5899,Yellow,Biker Vest,Silver Hoop,Angry,Black,,Tongue Out
5900,Blue,Tweed Suit,,3d,Cream,Trippy Captain's Hat,Tongue Out
5901,Orange,Toga,,Bored,Brown,Beanie,Bored Dagger
5902,Orange,,,Eyepatch,Tan,Stuntman Helmet,Bored Unshaven Cigarette
5903,Yellow,,,Bored,Black,,Phoneme Vuh
5904,New Punk Blue,,Silver Stud,Laser Eyes,Red,,Bored Unshaven Kazoo
5905,New Punk Blue,,,Robot,Tan,Short Mohawk,Jovial
5906,Orange,Bone Necklace,,Heart,Tan,Baby's Bonnet,Bored Unshaven Cigarette
5907,Orange,Navy Striped Tee,,Sad,White,Bayc Hat Red,Bored
5908,Aquamarine,,Gold Stud,Hypnotized,Brown,Short Mohawk,Bored
5909,Blue,Tie Dye,,Eyepatch,Black,,Bored Unshaven Cigar
5910,Aquamarine,Cowboy Shirt,Silver Stud,Closed,Pink,,Phoneme  ooo
5911,Orange,Black T,,Eyepatch,Gray,Trippy Captain's Hat,Small Grin
5912,Yellow,,,Bloodshot,Gray,Beanie,Grin
5913,Orange,,,Holographic,Tan,Beanie,Phoneme L
5914,Aquamarine,Tanktop,,Closed,Golden Brown,Commie Hat,Discomfort
5915,Army Green,,,Heart,Red,Commie Hat,Bored
5916,Gray,,Silver Stud,Hypnotized,Dark Brown,,Grin
5917,Orange,,,Bored,Cream,Short Mohawk,Jovial
5918,Purple,Puffy Vest,Silver Stud,Zombie,Brown,Prussian Helmet,Phoneme  ooo
5919,Blue,Rainbow Suspenders,,Angry,Tan,Fez,Bored Pizza
5920,Aquamarine,,,Coins,White,Beanie,Bored
5921,Purple,,Silver Stud,Bloodshot,Dark Brown,Spinner Hat,Bored Cigarette
5922,Blue,Navy Striped Tee,,Bored,Blue,,Bored Unshaven Kazoo
5923,Gray,,Silver Hoop,Coins,Black,,Bored Unshaven Cigarette
5924,New Punk Blue,Sailor Shirt,,Zombie,Brown,Police Motorcycle Helmet,Bored
5925,New Punk Blue,Black T,Diamond Stud,Sleepy,Brown,,Phoneme Vuh
5926,Orange,Pimp Coat,,Bloodshot,Black,Bayc Flipped Brim,Phoneme  ooo
5927,Army Green,Sailor Shirt,Silver Hoop,Wide Eyed,Brown,King's Crown,Dumbfounded
5928,Yellow,Leather Punk Jacket,,Coins,Brown,Safari,Dumbfounded
5929,Orange,Rainbow Suspenders,Diamond Stud,Bloodshot,Death Bot,Seaman's Hat,Bored Cigar
5930,Purple,,,Bored,Cream,Fisherman's Hat,Bored Unshaven
5931,Orange,Toga,,Crazy,Cream,Fez,Bored Cigarette
5932,Aquamarine,Striped Tee,Gold Hoop,Wide Eyed,White,King's Crown,Phoneme Oh
5933,Gray,Cowboy Shirt,,Sad,Tan,Commie Hat,Tongue Out
5934,Aquamarine,Sailor Shirt,,Crazy,Noise,,Dumbfounded
5935,New Punk Blue,Sailor Shirt,Silver Stud,Heart,Dark Brown,Halo,Bored
5936,Aquamarine,Lumberjack Shirt,Gold Hoop,Eyepatch,Black,,Grin
5937,Aquamarine,Bayc T Red,,Bored,Dark Brown,Short Mohawk,Bored Kazoo
5938,Blue,,,Sleepy,Black,,Dumbfounded
5939,New Punk Blue,Pimp Coat,Silver Hoop,Crazy,Noise,Beanie,Tongue Out
5940,Blue,Cowboy Shirt,,Wide Eyed,Cheetah,,Phoneme Oh
5941,Yellow,,Silver Stud,Wide Eyed,Brown,Faux Hawk,Phoneme Vuh
5942,Orange,Rainbow Suspenders,Cross,Coins,Cream,,Bored Unshaven
5943,Orange,Stunt Jacket,,Sleepy,Dark Brown,,Phoneme Oh
5944,New Punk Blue,,Gold Stud,3d,Red,,Bored Pipe
5945,Army Green,Toga,Silver Hoop,Hypnotized,Black,Baby's Bonnet,Bored Unshaven
5946,Blue,Bayc T Black,,Sleepy,Black,Beanie,Bored Pipe
5947,New Punk Blue,,,Holographic,Black,Spinner Hat,Bored Unshaven
5948,Orange,Prom Dress,,Holographic,Brown,Halo,Phoneme Oh
5949,Army Green,,,Sad,Brown,,Small Grin
5950,Blue,Hawaiian,,Heart,Golden Brown,Cowboy Hat,Bored Unshaven
5951,Yellow,Caveman Pelt,,Sunglasses,Dark Brown,Girl's Hair Short,Bored Unshaven
5952,Army Green,Leather Jacket,,Wide Eyed,Dark Brown,Seaman's Hat,Bored Unshaven
5953,Blue,Black Holes T,Gold Stud,Blindfold,Solid Gold,,Grin
5954,Army Green,,,Sleepy,Robot,Army Hat,Rage
5955,Aquamarine,Bone Tee,,Eyepatch,Dark Brown,Bowler,Phoneme  ooo
5956,Purple,Lumberjack Shirt,Silver Stud,Bored,Dark Brown,Sushi Chef Headband,Bored Unshaven
5957,Yellow,Service,,Sad,Blue,,Bored
5958,Blue,Leather Punk Jacket,,Bloodshot,Black,,Dumbfounded
5959,Aquamarine,Puffy Vest,,Scumbag,Golden Brown,,Bored
5960,Aquamarine,Bone Tee,,Bloodshot,Noise,Vietnam Era Helmet,Bored Unshaven Cigarette
5961,Army Green,Navy Striped Tee,Silver Hoop,Blindfold,Red,,Bored
5962,Purple,Toga,,Closed,Golden Brown,Halo,Bored Unshaven Cigarette
5963,Purple,,,Coins,Golden Brown,Party Hat 1,Bored Unshaven Cigarette
5964,New Punk Blue,Smoking Jacket,,Sunglasses,Dark Brown,,Bored
5965,Orange,Prison Jumpsuit,Silver Stud,Sleepy,Death Bot,Horns,Jovial
5966,Yellow,Space Suit,,Wide Eyed,Red,Short Mohawk,Bored Party Horn
5967,Orange,Hawaiian,Silver Stud,Bored,Blue,Short Mohawk,Bored Unshaven
5968,Aquamarine,Biker Vest,Diamond Stud,Sleepy,Trippy,Beanie,Bored Bubblegum
5969,Purple,Black T,Silver Hoop,Sad,Robot,Horns,Phoneme Wah
5970,Orange,,,Bored,Brown,Girl's Hair Short,Bored
5971,Orange,Navy Striped Tee,,Bored,Pink,Sushi Chef Headband,Dumbfounded
5972,New Punk Blue,Admirals Coat,,Wide Eyed,Pink,,Bored
5973,Aquamarine,Striped Tee,,Blindfold,Black,Horns,Bored Pipe
5974,Army Green,Bandolier,Silver Hoop,Wide Eyed,Pink,,Phoneme Wah
5975,Gray,Bone Tee,,Bored,Dark Brown,Sea Captain's Hat,Bored Unshaven
5976,Yellow,Sailor Shirt,Gold Stud,Zombie,Black,Vietnam Era Helmet,Grin
5977,Purple,Bandolier,,Eyepatch,Cream,Army Hat,Bored Party Horn
5978,Blue,Admirals Coat,,Eyepatch,Cream,Seaman's Hat,Bored Unshaven
5979,New Punk Blue,Prison Jumpsuit,,Hypnotized,Trippy,Fisherman's Hat,Dumbfounded
5980,Gray,,,Closed,Brown,,Bored
5981,Army Green,Smoking Jacket,,3d,Black,Girl's Hair Short,Rage
5982,New Punk Blue,Blue Dress,Gold Hoop,Blindfold,Tan,Bandana Blue,Discomfort
5983,New Punk Blue,Space Suit,,Angry,Dark Brown,Seaman's Hat,Grin
5984,New Punk Blue,Tie Dye,,Wide Eyed,Brown,Beanie,Bored Unshaven
5985,Army Green,Prison Jumpsuit,,Sad,Blue,Vietnam Era Helmet,Jovial
5986,Gray,,Silver Hoop,X Eyes,Golden Brown,,Grin
5987,Army Green,Smoking Jacket,,Angry,Dark Brown,Horns,Bored Pipe
5988,Gray,Biker Vest,,Closed,Brown,Irish Boho,Dumbfounded
5989,Army Green,Prison Jumpsuit,,Coins,Dark Brown,Fisherman's Hat,Bored
5990,Army Green,Hawaiian,,Sleepy,Cream,Army Hat,Grin Diamond Grill
5991,Blue,Navy Striped Tee,,Heart,Black,Beanie,Bored Kazoo
5992,Gray,Lumberjack Shirt,Gold Hoop,Bored,Dmt,Bunny Ears,Discomfort
5993,Blue,Smoking Jacket,,Bored,Black,Fisherman's Hat,Rage
5994,Yellow,,,Bored,Tan,Army Hat,Bored
5995,Purple,Lab Coat,,Closed,Robot,,Tongue Out
5996,Gray,Smoking Jacket,,Sleepy,Robot,Faux Hawk,Grin
5997,New Punk Blue,Cowboy Shirt,,Angry,Blue,Baby's Bonnet,Phoneme Vuh
5998,Aquamarine,Leather Jacket,Gold Stud,Coins,Pink,Army Hat,Grin
5999,Orange,Bayc T Red,,Bored,Brown,Safari,Grin
6000,Blue,Bone Tee,,Wide Eyed,Robot,Sushi Chef Headband,Bored
6001,New Punk Blue,Smoking Jacket,,Bored,Black,Commie Hat,Bored Bubblegum
6002,New Punk Blue,Leather Jacket,,Bored,Dark Brown,,Bored Unshaven Bubblegum
6003,Orange,,Silver Hoop,Sleepy,Cream,,Small Grin
6004,Army Green,Leather Jacket,,Bored,Golden Brown,Girl's Hair Pink,Phoneme  ooo
6005,Blue,Black Holes T,,Bored,Noise,Beanie,Bored Unshaven
6006,Yellow,,Silver Stud,Wide Eyed,Dark Brown,Cowboy Hat,Bored Unshaven Cigarette
6007,Aquamarine,Lumberjack Shirt,,X Eyes,Brown,Sea Captain's Hat,Discomfort
6008,Yellow,Tie Dye,Silver Hoop,Bored,Brown,Police Motorcycle Helmet,Bored Cigarette
6009,Yellow,Lumberjack Shirt,,Crazy,Robot,,Dumbfounded
6010,Aquamarine,,,Eyepatch,Black,Horns,Phoneme Wah
6011,Blue,Space Suit,,Zombie,Death Bot,Army Hat,Bored
6012,Purple,Leather Jacket,,Bored,Death Bot,Cowboy Hat,Bored Unshaven
6013,Blue,Service,,Bloodshot,Brown,,Bored
6014,Purple,Tweed Suit,,Bored,Red,,Bored Cigarette
6015,New Punk Blue,Bayc T Black,,Bloodshot,Noise,S&m Hat,Phoneme Vuh
6016,Yellow,Leather Punk Jacket,,Bored,Black,Bayc Hat Black,Bored Unshaven
6017,Yellow,,,Sad,Brown,Bandana Blue,Phoneme L
6018,Gray,Sleeveless Logo T,,Robot,Black,Halo,Dumbfounded
6019,New Punk Blue,Tuxedo Tee,,Crazy,Brown,Cowboy Hat,Bored Unshaven Pipe
6020,Aquamarine,Vietnam Jacket,Silver Hoop,Bored,Dark Brown,Beanie,Discomfort
6021,Army Green,Work Vest,,Wide Eyed,Brown,Baby's Bonnet,Bored
6022,Orange,,,Laser Eyes,Brown,,Bored Unshaven
6023,Yellow,Space Suit,Silver Stud,Wide Eyed,Red,Vietnam Era Helmet,Bored Unshaven Bubblegum
6024,Yellow,Black T,,Sunglasses,Pink,Bowler,Grin Diamond Grill
6025,Army Green,Hawaiian,,Bored,Pink,Party Hat 1,Phoneme L
6026,Army Green,Guayabera,,Hypnotized,Black,Fez,Rage
6027,Orange,Bayc T Red,Silver Hoop,Zombie,Cream,Seaman's Hat,Bored Unshaven
6028,Gray,,,Zombie,Black,,Bored Bubblegum
6029,New Punk Blue,Blue Dress,,Sleepy,Dark Brown,Fisherman's Hat,Bored Party Horn
6030,Aquamarine,Sailor Shirt,,Sleepy,Black,Laurel Wreath,Bored Unshaven
6031,New Punk Blue,Stunt Jacket,Gold Stud,Wide Eyed,Red,Spinner Hat,Bored Unshaven Cigarette
6032,New Punk Blue,Leather Jacket,Silver Stud,Sad,Dmt,Seaman's Hat,Bored Unshaven
6033,Blue,,,X Eyes,Black,Commie Hat,Bored
6034,Purple,Tweed Suit,Silver Stud,Blue Beams,Brown,,Grin
6035,Purple,Lumberjack Shirt,,Bored,Dark Brown,Seaman's Hat,Phoneme Vuh
6036,Blue,Sleeveless T,,Cyborg,Dark Brown,Spinner Hat,Grin
6037,Blue,Vietnam Jacket,,Sleepy,Cream,Bowler,Bored
6038,Army Green,Sailor Shirt,,Wide Eyed,Black,Commie Hat,Bored Unshaven
6039,Gray,Bandolier,,Bored,Golden Brown,Vietnam Era Helmet,Small Grin
6040,Yellow,,,Wide Eyed,Cheetah,Commie Hat,Bored
6041,Orange,Bone Necklace,,Bored,Cheetah,Fez,Bored
6042,Aquamarine,Sleeveless Logo T,,Heart,Zombie,Baby's Bonnet,Bored
6043,Army Green,Black Holes T,,Bored,Brown,Cowboy Hat,Bored
6044,New Punk Blue,Tuxedo Tee,,Crazy,Dark Brown,,Phoneme Oh
6045,Army Green,Striped Tee,,Bored,Golden Brown,,Jovial
6046,Purple,Black T,,Closed,Zombie,Sushi Chef Headband,Bored Unshaven
6047,Blue,Service,Silver Hoop,Bloodshot,Gray,,Grin Diamond Grill
6048,Yellow,,,X Eyes,Golden Brown,Safari,Grin Gold Grill
6049,New Punk Blue,,Cross,Eyepatch,Black,Halo,Grin
6050,Aquamarine,,,Angry,Blue,Cowboy Hat,Phoneme L
6051,Army Green,,,Bored,Cream,Cowboy Hat,Bored Cigarette
6052,Purple,Lab Coat,,X Eyes,Brown,Vietnam Era Helmet,Bored
6053,Yellow,Sailor Shirt,Silver Stud,Closed,Red,Laurel Wreath,Dumbfounded
6054,Yellow,Lab Coat,Cross,Heart,Dark Brown,Seaman's Hat,Bored Unshaven Pipe
6055,Gray,Guayabera,Silver Hoop,Bloodshot,Tan,Halo,Bored
6056,Orange,Wool Turtleneck,,Zombie,Dark Brown,,Bored Unshaven Cigarette
6057,Gray,Tanktop,,Bored,Dark Brown,,Bored Unshaven
6058,Army Green,,,Sleepy,Gray,Bayc Flipped Brim,Bored Cigar
6059,Blue,Guayabera,Diamond Stud,Bored,Noise,Faux Hawk,Bored Unshaven Cigarette
6060,Gray,Cowboy Shirt,Gold Stud,Angry,Dark Brown,,Bored Unshaven
6061,New Punk Blue,Black T,Diamond Stud,Bored,Gray,Army Hat,Bored Party Horn
6062,Gray,Hawaiian,,Angry,Robot,,Bored Unshaven
6063,Yellow,Wool Turtleneck,,Bored,Cheetah,,Bored Unshaven
6064,Army Green,Hawaiian,,3d,Cheetah,S&m Hat,Bored Unshaven Cigarette
6065,Aquamarine,Leather Punk Jacket,,Eyepatch,Tan,,Phoneme L
6066,Aquamarine,Navy Striped Tee,,Eyepatch,Tan,Bunny Ears,Bored
6067,Army Green,Lab Coat,,Heart,Black,S&m Hat,Phoneme Vuh
6068,Yellow,Wool Turtleneck,,Sunglasses,Dark Brown,Army Hat,Bored Unshaven
6069,Blue,,,Bored,Golden Brown,Beanie,Bored
6070,Orange,Puffy Vest,,Bored,Dmt,Girl's Hair Pink,Bored
6071,New Punk Blue,Admirals Coat,Gold Hoop,Closed,Dark Brown,Seaman's Hat,Bored
6072,Blue,Bandolier,,Bored,Pink,Cowboy Hat,Bored
6073,Army Green,Tweed Suit,,Sleepy,Gray,Fisherman's Hat,Grin
6074,New Punk Blue,Biker Vest,,Sleepy,White,Fisherman's Hat,Bored Cigarette
6075,New Punk Blue,,Gold Stud,Angry,Golden Brown,,Phoneme Wah
6076,Purple,Striped Tee,,Hypnotized,Brown,Bunny Ears,Bored Unshaven
6077,Army Green,Tie Dye,,Closed,Black,Faux Hawk,Phoneme Vuh
6078,Blue,Hawaiian,,Robot,Cream,Irish Boho,Rage
6079,Blue,Biker Vest,,Bloodshot,Blue,,Bored
6080,Blue,Puffy Vest,Silver Stud,Bored,Golden Brown,Sushi Chef Headband,Bored Unshaven Pipe
6081,Purple,Tuxedo Tee,,Angry,Robot,Beanie,Bored Bubblegum
6082,Orange,Tweed Suit,,Sad,Noise,Halo,Bored
6083,Purple,Lab Coat,,Robot,Trippy,,Bored Unshaven Pipe
6084,New Punk Blue,,Gold Stud,Robot,White,,Tongue Out
6085,Purple,Bayc T Black,,Bored,White,Cowboy Hat,Dumbfounded
6086,Yellow,Wool Turtleneck,,Bored,Dark Brown,Vietnam Era Helmet,Phoneme L
6087,Army Green,Wool Turtleneck,,Bored,Blue,Laurel Wreath,Dumbfounded
6088,Purple,,Silver Hoop,Wide Eyed,Zombie,,Bored
6089,New Punk Blue,Puffy Vest,Gold Hoop,Sunglasses,Blue,Bunny Ears,Grin
6090,Aquamarine,,Silver Stud,Crazy,Noise,,Bored
6091,Aquamarine,,Silver Stud,Cyborg,Brown,Girl's Hair Short,Bored Unshaven
6092,Purple,Bandolier,,Coins,Cream,Faux Hawk,Bored
6093,New Punk Blue,Tweed Suit,,Coins,White,Safari,Phoneme Oh
6094,Purple,Hawaiian,Silver Stud,Bored,Pink,Laurel Wreath,Bored
6095,Aquamarine,Bone Necklace,Gold Stud,Bloodshot,Robot,,Bored
6096,New Punk Blue,Toga,Silver Hoop,Sad,Dark Brown,Police Motorcycle Helmet,Bored Unshaven Cigarette
6097,Yellow,Bayc T Red,,Heart,Cream,Fez,Bored Pipe
6098,Gray,Vietnam Jacket,,Bloodshot,Tan,Commie Hat,Grin Gold Grill
6099,New Punk Blue,Bandolier,,Crazy,Golden Brown,Girl's Hair Pink,Bored Kazoo
6100,Orange,Wool Turtleneck,,Wide Eyed,Cream,,Bored
6101,Purple,Rainbow Suspenders,,Bored,Cheetah,,Bored Unshaven
6102,Orange,Sleeveless T,Cross,Sad,Tan,,Bored
6103,Blue,Leather Punk Jacket,,Sad,Black,King's Crown,Bored Pipe
6104,Purple,,,Closed,Black,Sushi Chef Headband,Bored
6105,Gray,Sleeveless T,,Bored,Golden Brown,Sea Captain's Hat,Grin Multicolored
6106,Purple,Navy Striped Tee,,Scumbag,Golden Brown,Beanie,Bored Unshaven Cigar
6107,Blue,Guayabera,,Zombie,Brown,Fez,Bored
6108,Army Green,Guayabera,,Bored,Dark Brown,Fez,Bored
6109,Yellow,Striped Tee,Gold Hoop,Heart,Black,Bowler,Grin
6110,Gray,Guayabera,,Closed,Cream,,Bored Unshaven Cigar
6111,Gray,,,Sad,Cream,,Bored Cigarette
6112,Yellow,Caveman Pelt,,Wide Eyed,Dark Brown,,Phoneme L
6113,Purple,Prison Jumpsuit,Gold Hoop,Bloodshot,Pink,Cowboy Hat,Phoneme L
6114,Yellow,,Silver Stud,Closed,Golden Brown,Commie Hat,Bored Unshaven Cigar
6115,New Punk Blue,,,Bored,Blue,Girl's Hair Short,Phoneme  ooo
6116,New Punk Blue,Toga,,Closed,Black,Fisherman's Hat,Bored Unshaven
6117,Blue,Sailor Shirt,,Blindfold,Brown,Beanie,Bored Unshaven
6118,Blue,Bone Tee,,Angry,Pink,Party Hat 1,Bored Unshaven
6119,Army Green,Guayabera,,Heart,Black,,Bored
6120,Army Green,Pimp Coat,Gold Stud,Closed,Brown,,Bored
6121,Army Green,,,Blindfold,Dark Brown,Irish Boho,Bored Kazoo
6122,New Punk Blue,,,Sunglasses,Dark Brown,Fisherman's Hat,Grin
6123,Orange,Biker Vest,,Bored,Tan,Horns,Discomfort
6124,Aquamarine,Leather Jacket,,Wide Eyed,Blue,Cowboy Hat,Bored Cigarette
6125,Blue,Cowboy Shirt,,3d,Cream,,Rage
6126,Army Green,Hawaiian,,Heart,Brown,Short Mohawk,Bored
6127,New Punk Blue,Navy Striped Tee,Diamond Stud,Crazy,Cream,Commie Hat,Bored Unshaven Kazoo
6128,New Punk Blue,Toga,Gold Stud,Blindfold,Golden Brown,,Bored Unshaven Party horn
6129,Gray,Vietnam Jacket,,Bored,Cream,Halo,Grin
6130,Aquamarine,Wool Turtleneck,,Bored,Pink,Ww2 Pilot Helm,Bored
6131,New Punk Blue,,,Cyborg,Brown,Bayc Hat Red,Grin
6132,Army Green,Bayc T Red,,3d,Pink,Party Hat 1,Bored Party Horn
6133,Gray,Smoking Jacket,,Wide Eyed,Dark Brown,Bayc Hat Red,Phoneme Vuh
6134,Yellow,Lumberjack Shirt,,Sleepy,Red,Short Mohawk,Tongue Out
6135,Blue,Biker Vest,,Wide Eyed,Noise,Safari,Bored
6136,Orange,Vietnam Jacket,,Bloodshot,Black,,Bored Unshaven Cigar
6137,Purple,Cowboy Shirt,,Bloodshot,Tan,Sea Captain's Hat,Phoneme Vuh
6138,Aquamarine,Work Vest,,Sad,Dark Brown,,Bored
6139,Army Green,Prison Jumpsuit,,Sunglasses,Pink,Baby's Bonnet,Discomfort
6140,New Punk Blue,Service,,Bloodshot,Noise,,Grin
6141,Purple,Navy Striped Tee,,Blindfold,Brown,Ww2 Pilot Helm,Bored
6142,New Punk Blue,Pimp Coat,,X Eyes,Black,Party Hat 2,Bored
6143,Orange,Striped Tee,,Closed,Brown,Fisherman's Hat,Grin
6144,Blue,Vietnam Jacket,Silver Hoop,Bloodshot,Black,Bandana Blue,Small Grin
6145,Army Green,Bone Necklace,,Hypnotized,Dark Brown,Safari,Bored Unshaven
6146,Yellow,Smoking Jacket,Gold Stud,Bloodshot,Red,Fisherman's Hat,Bored Unshaven Party horn
6147,Army Green,Striped Tee,,Crazy,Brown,,Grin Gold Grill
6148,Purple,,Silver Hoop,Coins,Black,Sea Captain's Hat,Rage
6149,Orange,,,Eyepatch,Death Bot,Bunny Ears,Bored Cigarette
6150,Yellow,Puffy Vest,,Angry,Dark Brown,Bayc Flipped Brim,Bored
6151,Purple,,Silver Stud,Eyepatch,Death Bot,Army Hat,Bored Unshaven
6152,Blue,Stunt Jacket,,Sunglasses,Noise,Bayc Hat Red,Grin
6153,Purple,Pimp Coat,,Bloodshot,Dark Brown,Army Hat,Discomfort
6154,Orange,,,Angry,White,Stuntman Helmet,Bored Cigarette
6155,Blue,Bone Tee,,3d,Dmt,Fez,Phoneme  ooo
6156,Gray,,Cross,Closed,Cream,Seaman's Hat,Small Grin
6157,Army Green,Bone Necklace,Silver Hoop,Closed,Gray,Beanie,Bored Unshaven Pipe
6158,Army Green,,Diamond Stud,Wide Eyed,Cream,Fez,Bored Unshaven
6159,Orange,,,Bloodshot,Tan,,Dumbfounded
6160,Orange,Sailor Shirt,Cross,Sleepy,Dmt,Fisherman's Hat,Rage
6161,Blue,Tuxedo Tee,,Heart,Dark Brown,,Phoneme  ooo
6162,Purple,,Silver Hoop,Closed,Brown,Girl's Hair Pink,Bored
6163,Army Green,Tanktop,Gold Hoop,3d,Tan,Fisherman's Hat,Dumbfounded
6164,Gray,Bayc T Black,Gold Stud,Wide Eyed,Cheetah,Bayc Flipped Brim,Bored
6165,Gray,Bone Tee,,Coins,Tan,Girl's Hair Short,Bored Unshaven
6166,Yellow,Leather Jacket,,Robot,Dark Brown,,Bored
6167,Blue,Prison Jumpsuit,Silver Hoop,Robot,Blue,Prussian Helmet,Small Grin
6168,Aquamarine,Sleeveless T,Gold Hoop,Closed,Brown,Short Mohawk,Small Grin
6169,Army Green,Prison Jumpsuit,,Wide Eyed,Red,Baby's Bonnet,Bored Unshaven
6170,Orange,,,3d,Tan,Girl's Hair Short,Phoneme  ooo
6171,Blue,Kings Robe,,Closed,Cream,Sea Captain's Hat,Bored Bubblegum
6172,Yellow,Tanktop,,Bloodshot,Death Bot,Police Motorcycle Helmet,Bored Unshaven Party horn
6173,Orange,Wool Turtleneck,Gold Stud,Bored,Blue,Horns,Grin
6174,Army Green,Vietnam Jacket,,X Eyes,Gray,Halo,Bored
6175,Purple,Wool Turtleneck,Gold Hoop,Bloodshot,Tan,Fez,Phoneme Oh
6176,Purple,Leather Punk Jacket,,3d,Gray,Safari,Phoneme L
6177,Yellow,,,Sad,Cream,Safari,Dumbfounded
6178,Purple,Navy Striped Tee,Gold Stud,Wide Eyed,Tan,Party Hat 1,Bored Cigarette
6179,Army Green,Work Vest,,Closed,Golden Brown,Bayc Hat Black,Tongue Out
6180,Aquamarine,Tanktop,,Angry,Tan,,Grin
6181,Aquamarine,Pimp Coat,,Bloodshot,Black,Girl's Hair Short,Bored Unshaven
6182,Yellow,,,Bored,Black,,Bored Unshaven Cigarette
6183,Blue,Black Holes T,,Blindfold,Robot,Spinner Hat,Bored Cigarette
6184,Purple,Navy Striped Tee,,Sleepy,Tan,,Bored Unshaven
6185,Orange,,,Cyborg,Cream,Bowler,Bored Unshaven Cigar
6186,Army Green,,,Bloodshot,Brown,,Bored Unshaven Cigarette
6187,Army Green,,,Closed,Brown,Fez,Jovial
6188,Aquamarine,Caveman Pelt,,Scumbag,Gray,Irish Boho,Bored
6189,Purple,Tie Dye,,Hypnotized,Brown,Horns,Phoneme  ooo
6190,Blue,Tanktop,,Coins,Cream,S&m Hat,Bored
6191,Blue,Leather Jacket,Silver Hoop,Sad,Cheetah,Short Mohawk,Bored Unshaven Cigar
6192,Yellow,Biker Vest,Silver Hoop,Angry,Black,,Dumbfounded
6193,Yellow,,Gold Hoop,Bloodshot,Gray,Police Motorcycle Helmet,Bored Cigarette
6194,Army Green,Lab Coat,,Scumbag,Gray,Fisherman's Hat,Grin Diamond Grill
6195,Purple,Guayabera,,Zombie,Cheetah,,Bored Unshaven
6196,Purple,Stunt Jacket,,Wide Eyed,Cream,Beanie,Jovial
6197,Army Green,Pimp Coat,,Heart,Dmt,Prussian Helmet,Dumbfounded
